timestamp,open,high,low,close,volume
2025-06-25 02:00:00,2460.89,2467.66,2449.99,2451.8,15753189.903657
2025-06-25 03:00:00,2451.68,2460.57,2443.8,2444.3,13282057.152006
2025-06-25 04:00:00,2444.3,2455.68,2432.19,2435.71,6223261.76265
2025-06-25 05:00:00,2435.71,2438.74,2424.0,2429.49,52655881.355234
2025-06-25 06:00:00,2429.49,2445.48,2422.99,2435.32,147275435.445191
2025-06-25 07:00:00,2435.32,2450.22,2421.01,2436.66,188359801.355796
2025-06-25 08:00:00,2436.66,2445.69,2422.99,2439.15,104898395.447006
2025-06-25 09:00:00,2434.78,2447.76,2408.9,2420.38,53671711.427557
2025-06-25 10:00:00,2420.44,2439.78,2414.75,2426.52,1669759.968463
2025-06-25 11:00:00,2426.52,2430.51,2413.85,2429.01,182342.966927
2025-06-25 12:00:00,2428.9,2432.83,2415.43,2428.8,13919.449866
2025-06-25 13:00:00,2428.8,2445.0,2423.88,2435.0,19327291.291889
2025-06-25 14:00:00,2435.0,2442.5,2391.2,2435.0,9536452.025596
2025-06-25 15:00:00,2435.0,2435.0,2398.0,2405.62,139142.187901
2025-06-25 16:00:00,2405.62,2423.0,2401.71,2410.73,45248.308957
2025-06-25 17:00:00,2410.73,2432.13,2407.0,2422.51,78311.430342
2025-06-25 18:00:00,2422.51,2425.08,2411.77,2418.49,12301.859496
2025-06-25 19:00:00,2418.49,2439.0,2418.39,2432.61,7916157.630752
2025-06-25 20:00:00,2432.71,2441.16,2426.01,2440.01,4039587.130496
2025-06-25 21:00:00,2440.01,2453.72,2427.31,2430.5,17315064.295412
2025-06-25 22:00:00,2430.52,2432.62,2410.57,2416.42,10794.386348
2025-06-25 23:00:00,2416.42,2420.0,2408.22,2418.47,11515.828757
2025-06-26 00:00:00,2418.55,2428.84,2417.1,2426.61,11168.740584
2025-06-26 01:00:00,2426.63,2474.0,2418.0,2459.1,21469456.40506
2025-06-26 02:00:00,2459.09,2501.0,2453.93,2493.51,24776341.547003
2025-06-26 03:00:00,2493.51,2519.86,2483.66,2489.06,2142803.161626
2025-06-26 04:00:00,2489.06,2495.5,2472.23,2480.6,2335131.891352
2025-06-26 05:00:00,2480.6,2488.77,2468.04,2476.0,2888146.209137
2025-06-26 06:00:00,2476.0,2490.14,2473.81,2487.24,5711173.79373
2025-06-26 07:00:00,2487.24,2500.07,2479.62,2489.81,28822343.526489
2025-06-26 08:00:00,2489.81,2500.36,2484.51,2486.78,19204656.44822
2025-06-26 09:00:00,2486.78,2489.0,2456.56,2463.2,38327208.956154
2025-06-26 10:00:00,2463.2,2474.78,2449.27,2450.9,32285830.185309
2025-06-26 11:00:00,2450.9,2454.24,2441.71,2450.37,16408785.33281
2025-06-26 12:00:00,2450.39,2454.42,2434.3,2440.15,36388757.527008
2025-06-26 13:00:00,2440.15,2446.22,2424.99,2433.56,37609509.324899
2025-06-26 14:00:00,2433.67,2459.43,2422.61,2446.09,36089285.612401
